tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
490,53:03.3,01:13.7,285,Broadway & E 14 St,40.73454567,-73.99074142,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,31324,Subscriber,1989,1
1364,13:33.7,36:18.6,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,3630,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308,32880,Subscriber,1968,2
679,01:26.5,12:45.6,285,Broadway & E 14 St,40.73454567,-73.99074142,393,E 5 St & Avenue C,40.72299208,-73.97995466,33730,Subscriber,1998,1
773,53:15.1,06:08.4,454,E 51 St & 1 Ave,40.75455731,-73.96592976,174,E 25 St & 1 Ave,40.7381765,-73.97738662,24886,Subscriber,1999,1
912,30:25.5,45:38.0,334,W 20 St & 7 Ave,40.74238787,-73.99726235,127,Barrow St & Hudson St,40.73172428,-74.00674436,15720,Subscriber,1992,2
526,58:17.7,07:04.6,116,W 17 St & 8 Ave,40.74177603,-74.00149746,526,E 33 St & 5 Ave,40.74765947,-73.98490707,25371,Subscriber,1987,0
180,59:55.6,02:55.8,462,W 22 St & 10 Ave,40.74691959,-74.00451887,453,W 22 St & 8 Ave,40.74475148,-73.99915362,38161,Subscriber,1992,1
484,17:22.1,25:26.9,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,3141,1 Ave & E 68 St,40.76500525,-73.95818491,30006,Subscriber,1974,1
620,47:32.3,57:53.1,350,Clinton St & Grand St,40.71559509,-73.9870295,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,33953,Subscriber,1970,1
1359,08:10.9,30:50.2,3160,Central Park West & W 76 St,40.77896784,-73.97374737,3355,E 66 St & Madison Ave,40.76800889,-73.96845281,34985,Customer,1969,0
603,11:55.0,21:58.5,486,Broadway & W 29 St,40.7462009,-73.98855723,3235,E 41 St & Madison Ave,40.75216528,-73.97992194,19358,Subscriber,1982,1
1496,24:39.7,49:36.0,426,West St & Chambers St,40.71754834,-74.01322069,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,39504,Subscriber,1989,2
1464,10:58.5,35:23.2,406,Hicks St & Montague St,40.69512845,-73.99595065,217,Old Fulton St,40.70277159,-73.99383605,34137,Subscriber,1962,2
567,46:00.8,55:28.3,483,E 12 St & 3 Ave,40.73223272,-73.98889957,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,21591,Customer,1994,1
1471,57:34.4,22:05.9,442,W 27 St & 7 Ave,40.746647,-73.993915,293,Lafayette St & E 8 St,40.73020661,-73.99102628,15933,Customer,1969,0
1955,14:01.3,46:36.8,3226,W 82 St & Central Park West,40.78275,-73.97137,3143,5 Ave & E 78 St,40.77632142,-73.96427393,38899,Customer,1977,2
295,47:32.3,52:28.0,454,E 51 St & 1 Ave,40.75455731,-73.96592976,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,31171,Subscriber,1992,2
1540,31:58.4,57:38.5,379,W 31 St & 7 Ave,40.749156,-73.9916,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,25127,Customer,1969,0
1259,51:40.8,12:40.1,3127,9 St & 44 Rd,40.74966,-73.9521,3726,Center Blvd & 51 Ave,40.74336608,-73.95960689,18718,Customer,1997,1
2607,35:00.6,18:28.6,316,Fulton St & William St,40.70955958,-74.00653609,482,W 15 St & 7 Ave,40.73935542,-73.99931783,14545,Customer,1969,0
990,29:26.2,45:57.0,349,Rivington St & Ridge St,40.71850211,-73.98329859,402,Broadway & E 22 St,40.7403432,-73.98955109,38774,Subscriber,1975,1
283,22:35.6,27:18.9,3699,W 50 St & 9 Ave,40.76360468,-73.98917958,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,39875,Subscriber,1989,1
300,09:48.7,14:48.8,3086,Graham Ave & Conselyea St,40.715143,-73.944507,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,27384,Subscriber,1977,2
455,35:54.7,43:30.3,432,E 7 St & Avenue A,40.72621788,-73.98379855,393,E 5 St & Avenue C,40.72299208,-73.97995466,32221,Subscriber,1946,1
713,25:41.7,37:35.6,516,E 47 St & 1 Ave,40.75206862,-73.96784384,465,Broadway & W 41 St,40.75513557,-73.98658032,28092,Subscriber,1980,1
1441,38:40.9,02:42.7,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3137,5 Ave & E 73 St,40.77282817,-73.96685276,35185,Customer,1969,0
1165,11:43.2,31:08.7,332,Cherry St,40.71219906,-73.97948148,2008,Little West St & 1 Pl,40.70569254,-74.01677685,33233,Subscriber,1970,1
420,49:07.4,56:08.2,3535,Mt Morris Park W & W 120 St,40.804038,-73.945925,3367,5 Ave & E 103 St,40.7922553,-73.95249933,25015,Subscriber,1986,2
894,15:03.7,29:58.0,3116,Huron St & Franklin St,40.73266,-73.95826,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,38850,Customer,1976,1
141,48:24.0,50:45.5,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,518,E 39 St & 2 Ave,40.74780373,-73.9734419,26497,Subscriber,1984,1
1307,13:52.1,35:40.1,3177,W 84 St & Broadway,40.7867947,-73.977112,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,38266,Subscriber,1956,2
346,26:23.4,32:09.7,3163,Central Park West & W 68 St,40.7734066,-73.97782542,480,W 53 St & 10 Ave,40.76669671,-73.99061728,30467,Subscriber,1991,1
605,40:38.3,50:43.3,531,Forsyth St & Broome St,40.71893904,-73.99266288,445,E 10 St & Avenue A,40.72740794,-73.98142006,25177,Subscriber,1983,2
791,29:01.2,42:13.0,3386,1 Pl & Clinton St,40.6809591,-73.99905709,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,30118,Subscriber,1983,1
334,24:17.1,29:51.1,392,Jay St & Tech Pl,40.695065,-73.987167,3674,Jay St & York St,40.70140317,-73.9867267,39102,Customer,1990,1
1000,28:39.8,45:20.4,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,173,Broadway & W 49 St,40.76068327,-73.98452729,38843,Customer,1990,1
930,02:05.2,17:35.7,3302,Columbus Ave & W 103 St,40.7969347,-73.96434123,422,W 59 St & 10 Ave,40.770513,-73.988038,38965,Customer,1989,2
1928,27:26.7,59:34.9,3728,Pierrepont St & Monroe Pl,40.69535693,-73.99344027,455,1 Ave & E 44 St,40.75001986,-73.96905301,35156,Subscriber,1986,1
242,10:44.9,14:47.4,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,3365,3 St & 7 Ave,40.6703837,-73.97839676,25109,Subscriber,1976,2
336,46:55.4,52:32.0,531,Forsyth St & Broome St,40.71893904,-73.99266288,251,Mott St & Prince St,40.72317958,-73.99480012,26034,Subscriber,1994,1
859,14:29.3,28:48.5,400,Pitt St & Stanton St,40.71926081,-73.98178024,3708,W 13 St & 5 Ave,40.735445,-73.99431,30557,Subscriber,1958,1
1210,55:53.0,16:03.2,296,Division St & Bowery,40.71413089,-73.9970468,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,30324,Subscriber,1990,1
2344,10:55.6,50:00.1,403,E 2 St & 2 Ave,40.72502876,-73.99069656,3656,E 2 St & Avenue A,40.72307749,-73.98583621,33977,Subscriber,1993,1
2201,00:45.5,37:27.5,3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,2008,Little West St & 1 Pl,40.70569254,-74.01677685,35038,Subscriber,1986,2
337,43:04.4,48:41.5,448,W 37 St & 10 Ave,40.75660359,-73.9979009,533,Broadway & W 38 St,40.75299641,-73.98721619,38117,Subscriber,1975,1
634,07:40.6,18:14.9,312,Allen St & Stanton St,40.722055,-73.989111,3711,E 13 St & Avenue A,40.72966729,-73.98067966,38997,Subscriber,1955,1
377,47:28.7,53:45.8,334,W 20 St & 7 Ave,40.74238787,-73.99726235,212,W 16 St & The High Line,40.74334935,-74.00681753,19979,Subscriber,1990,2
284,00:54.9,05:39.9,503,E 20 St & Park Ave,40.73827428,-73.98751968,545,E 23 St & 1 Ave,40.736502,-73.97809472,32475,Subscriber,1985,1
968,05:51.1,21:59.9,305,E 58 St & 3 Ave,40.76095756,-73.96724467,3296,E 93 St & 2 Ave,40.78245418,-73.94891962,16503,Subscriber,1991,2
829,48:52.5,02:42.0,312,Allen St & Stanton St,40.722055,-73.989111,379,W 31 St & 7 Ave,40.749156,-73.9916,33333,Subscriber,1994,1
2888,44:43.6,32:52.4,3343,W 107 St & Columbus Ave,40.7997568,-73.96211287,3137,5 Ave & E 73 St,40.77282817,-73.96685276,20707,Customer,1995,2
821,37:30.5,51:11.8,426,West St & Chambers St,40.71754834,-74.01322069,347,Greenwich St & W Houston St,40.728846,-74.008591,32210,Subscriber,1974,1
1454,50:01.1,14:15.6,293,Lafayette St & E 8 St,40.73020661,-73.99102628,3435,Grand St & Elizabeth St,40.718822,-73.99596,34341,Customer,1969,0
1438,33:18.4,57:16.8,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,337,Old Slip & Front St,40.7037992,-74.00838676,32477,Subscriber,1968,2
884,34:07.8,48:52.3,355,Bayard St & Baxter St,40.71602118,-73.99974372,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,17280,Subscriber,1964,2
639,10:01.1,20:41.0,3536,W 116 St & Broadway,40.8082,-73.9641,3437,Riverside Dr & W 91 St,40.79313481,-73.97700369,21332,Customer,1998,1
604,52:27.1,02:31.5,239,Willoughby St & Fleet St,40.69196566,-73.9813018,2000,Front St & Washington St,40.70255088,-73.98940236,29756,Subscriber,1992,1
1899,20:28.5,52:07.8,3768,Waterbury St & Stagg St,40.71019,-73.93734,320,Leonard St & Church St,40.717571,-74.005549,31615,Subscriber,1997,2
166,29:16.6,32:03.1,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,30231,Subscriber,1983,1
974,34:08.4,50:22.4,405,Washington St & Gansevoort St,40.739323,-74.008119,174,E 25 St & 1 Ave,40.7381765,-73.97738662,38598,Subscriber,1983,0
135,26:27.2,28:42.9,3145,E 84 St & Park Ave,40.77862688,-73.95772073,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,19440,Subscriber,1981,1
892,04:00.4,18:52.6,334,W 20 St & 7 Ave,40.74238787,-73.99726235,3467,W Broadway & Spring Street,40.72494672,-74.00165856,28345,Subscriber,1985,1
954,53:24.4,09:19.4,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,3141,1 Ave & E 68 St,40.76500525,-73.95818491,34196,Subscriber,1967,2
347,14:36.6,20:24.1,3094,Graham Ave & Withers St,40.7169811,-73.94485918,3454,Leonard St & Maujer St,40.71036854,-73.94705951,30002,Subscriber,1989,1
520,46:12.0,54:52.6,465,Broadway & W 41 St,40.75513557,-73.98658032,440,E 45 St & 3 Ave,40.75255434,-73.97282625,30783,Subscriber,1985,1
96,29:59.2,31:35.3,217,Old Fulton St,40.70277159,-73.99383605,3790,Henry St & Middagh St,40.7003,-73.991581,18434,Subscriber,1990,1
839,12:47.7,26:46.7,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,3472,W 15 St & 10 Ave,40.74275383,-74.00747359,31548,Customer,1969,0
1329,04:28.2,26:38.0,458,11 Ave & W 27 St,40.751396,-74.005226,427,Bus Slip & State St,40.701907,-74.013942,38684,Subscriber,1982,1
668,22:13.8,33:22.2,3328,W 100 St & Manhattan Ave,40.795,-73.9645,3503,Madison Ave & E 120 St,40.80295,-73.942954,16988,Subscriber,1976,1
2027,31:38.1,05:25.4,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,517,Pershing Square South,40.751581,-73.97791,28736,Subscriber,1979,2
513,47:35.8,56:08.8,3783,Cliff St & Fulton St,40.70838,-74.00495,361,Allen St & Hester St,40.71605866,-73.99190759,30486,Subscriber,1979,1
1789,28:41.0,58:30.9,453,W 22 St & 8 Ave,40.74475148,-73.99915362,337,Old Slip & Front St,40.7037992,-74.00838676,32358,Subscriber,1970,1
441,17:34.8,24:56.5,402,Broadway & E 22 St,40.7403432,-73.98955109,326,E 11 St & 1 Ave,40.72953837,-73.98426726,28011,Customer,1994,1
551,56:24.7,05:36.0,540,Lexington Ave & E 29 St,40.74311555,-73.98215353,490,8 Ave & W 33 St,40.751551,-73.993934,15457,Subscriber,1961,1
1901,16:33.2,48:15.0,534,Water - Whitehall Plaza,40.70255065,-74.0127234,3402,Court St & State St,40.6902375,-73.99203074,33903,Subscriber,1969,1
934,37:08.2,52:43.1,528,2 Ave & E 31 St,40.74290902,-73.97706058,3435,Grand St & Elizabeth St,40.718822,-73.99596,16129,Customer,1995,1
598,01:47.9,11:46.8,377,6 Ave & Canal St,40.72243797,-74.00566443,350,Clinton St & Grand St,40.71559509,-73.9870295,38199,Subscriber,1967,1
284,10:54.4,15:38.8,3675,3 Ave & E 95 St,40.7845968,-73.94968539,3345,Madison Ave & E 99 St,40.78948542,-73.95242929,37889,Subscriber,1984,1
931,22:16.2,37:47.3,358,Christopher St & Greenwich St,40.73291553,-74.00711384,2008,Little West St & 1 Pl,40.70569254,-74.01677685,39174,Customer,1969,0
853,35:40.6,49:53.8,279,Peck Slip & Front St,40.707873,-74.00167,340,Madison St & Clinton St,40.71269042,-73.98776323,30317,Subscriber,1982,1
614,10:26.4,20:41.3,3259,9 Ave & W 28 St,40.74937024,-73.99923384,168,W 18 St & 6 Ave,40.73971301,-73.99456405,38690,Subscriber,1991,1
1342,45:46.8,08:09.5,501,FDR Drive & E 35 St,40.744219,-73.97121214,3461,Murray St & Greenwich St,40.71485151,-74.01122332,39172,Subscriber,1958,1
658,25:08.7,36:07.6,82,St James Pl & Pearl St,40.71117416,-74.00016545,360,William St & Pine St,40.70717936,-74.00887308,39041,Subscriber,1975,1
156,20:10.1,22:46.3,146,Hudson St & Reade St,40.71625008,-74.0091059,426,West St & Chambers St,40.71754834,-74.01322069,38535,Subscriber,1983,1
406,39:25.8,46:11.8,3255,8 Ave & W 31 St,40.75058535,-73.99468482,462,W 22 St & 10 Ave,40.74691959,-74.00451887,28142,Subscriber,1973,1
980,45:16.2,01:36.8,411,E 6 St & Avenue D,40.72228087,-73.97668709,501,FDR Drive & E 35 St,40.744219,-73.97121214,28221,Customer,1969,0
1707,40:00.5,08:28.5,347,Greenwich St & W Houston St,40.728846,-74.008591,3697,W 64 St & Thelonious Monk Circle,40.77515953,-73.98918696,20774,Subscriber,1988,1
1447,42:50.8,06:58.0,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,29403,Customer,1969,0
293,36:22.6,41:16.4,3715,Driggs Ave & N 9 St,40.71816969,-73.95520136,3453,Devoe St & Lorimer St,40.71335226,-73.94910336,32811,Subscriber,1988,1
2071,54:52.1,29:23.1,3293,W 92 St & Broadway,40.7921,-73.9739,426,West St & Chambers St,40.71754834,-74.01322069,39701,Subscriber,1966,2
811,34:22.5,47:53.8,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,38466,Subscriber,1983,2
402,12:49.3,19:32.1,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3456,Jackson St & Leonard St,40.71638032,-73.94821286,35231,Subscriber,1966,2
864,23:23.9,37:48.5,482,W 15 St & 7 Ave,40.73935542,-73.99931783,359,E 47 St & Park Ave,40.75510267,-73.97498696,30382,Subscriber,1981,1
1395,34:14.9,57:30.8,311,Norfolk St & Broome St,40.7172274,-73.98802084,417,Barclay St & Church St,40.71291224,-74.01020234,18137,Subscriber,1960,1
587,06:47.5,16:35.1,312,Allen St & Stanton St,40.722055,-73.989111,393,E 5 St & Avenue C,40.72299208,-73.97995466,30567,Subscriber,1980,2
1547,45:17.4,11:04.6,3078,Broadway & Roebling St,40.70924826,-73.96063149,3761,Cedar St & Myrtle Ave,40.697842,-73.926241,38619,Subscriber,1966,2
473,56:16.9,04:10.4,3177,W 84 St & Broadway,40.7867947,-73.977112,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,27295,Subscriber,1983,1
1000,47:36.3,04:16.6,473,Rivington St & Chrystie St,40.72110063,-73.9919254,296,Division St & Bowery,40.71413089,-73.9970468,25003,Subscriber,1993,2
138,36:54.2,39:12.3,173,Broadway & W 49 St,40.76068327,-73.98452729,173,Broadway & W 49 St,40.76068327,-73.98452729,17818,Customer,2001,1
1714,31:54.5,00:28.7,332,Cherry St,40.71219906,-73.97948148,304,Broadway & Battery Pl,40.70463334,-74.01361706,39489,Customer,1969,0
657,17:56.2,28:54.0,82,St James Pl & Pearl St,40.71117416,-74.00016545,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,15279,Subscriber,1993,1
697,33:28.3,45:06.2,341,Stanton St & Mangin St,40.71782143,-73.97628939,237,E 11 St & 2 Ave,40.73047309,-73.98672378,38948,Customer,1998,2
1231,18:45.7,39:17.0,3648,Flushing Ave & Vanderbilt Ave,40.69795032,-73.9707756,3758,George St & Wilson Ave,40.702997,-73.92997,26126,Customer,1969,0
507,38:13.4,46:40.6,503,E 20 St & Park Ave,40.73827428,-73.98751968,3733,Avenue C & E 18 St,40.730563,-73.973984,39297,Subscriber,1991,1
715,43:58.5,55:53.9,2003,1 Ave & E 18 St,40.73381219,-73.98054421,492,W 33 St & 7 Ave,40.75019995,-73.99093085,34222,Subscriber,1993,1
105,43:09.6,44:55.6,483,E 12 St & 3 Ave,40.73223272,-73.98889957,285,Broadway & E 14 St,40.73454567,-73.99074142,16669,Subscriber,1989,1
443,26:30.8,33:54.2,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,459,W 20 St & 11 Ave,40.746745,-74.007756,38876,Subscriber,1983,1
396,09:19.7,15:55.8,3583,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,3549,Grand Ave & Bergen St,40.678045,-73.962408,39360,Subscriber,1987,2
1365,16:46.8,39:32.1,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,3163,Central Park West & W 68 St,40.7734066,-73.97782542,35383,Customer,1963,1
555,30:26.2,39:41.9,493,W 45 St & 6 Ave,40.7568001,-73.98291153,528,2 Ave & E 31 St,40.74290902,-73.97706058,19133,Subscriber,1990,1
870,30:26.3,44:57.1,3733,Avenue C & E 18 St,40.730563,-73.973984,408,Market St & Cherry St,40.71076228,-73.99400398,32291,Subscriber,2001,1
133,21:08.0,23:21.6,342,Columbia St & Rivington St,40.71739973,-73.98016555,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,39696,Subscriber,2001,1
1460,19:57.7,44:18.1,3510,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,32625,Subscriber,1969,0
202,19:58.2,23:20.6,307,Canal St & Rutgers St,40.71427487,-73.98990025,412,Forsyth St & Canal St,40.7158155,-73.99422366,39581,Subscriber,1982,1
1014,06:09.8,23:04.1,168,W 18 St & 6 Ave,40.73971301,-73.99456405,328,Watts St & Greenwich St,40.72405549,-74.00965965,38161,Subscriber,1993,2
2279,40:48.5,18:48.2,3467,W Broadway & Spring Street,40.72494672,-74.00165856,3159,W 67 St & Broadway,40.77492513,-73.98266566,38856,Customer,1992,2
1269,18:46.4,39:55.6,368,Carmine St & 6 Ave,40.73038599,-74.00214988,342,Columbia St & Rivington St,40.71739973,-73.98016555,15065,Subscriber,1992,1
281,53:16.2,57:58.0,3579,Sterling Pl & Bedford Ave,40.672695,-73.954131,3673,Dean St & Franklin Ave,40.67759207,-73.95563722,18925,Subscriber,1985,1
416,01:59.6,08:55.9,492,W 33 St & 7 Ave,40.75019995,-73.99093085,3680,E 43 St & 5 Ave,40.75412081,-73.98025185,25559,Subscriber,1989,1
545,33:53.4,42:59.0,3002,South End Ave & Liberty St,40.711512,-74.015756,3002,South End Ave & Liberty St,40.711512,-74.015756,32942,Subscriber,1962,1
612,56:37.5,06:49.8,447,8 Ave & W 52 St,40.76370739,-73.9851615,486,Broadway & W 29 St,40.7462009,-73.98855723,30920,Subscriber,1985,1
203,32:39.2,36:02.9,3707,Lexington Ave & E 26 St,40.741459,-73.983293,174,E 25 St & 1 Ave,40.7381765,-73.97738662,21695,Subscriber,1993,1
521,10:38.5,19:20.0,435,W 21 St & 6 Ave,40.74173969,-73.99415556,346,Bank St & Hudson St,40.73652889,-74.00618026,15609,Subscriber,1961,1
284,14:00.2,18:45.0,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,3016,Kent Ave & N 7 St,40.72036775,-73.96165073,19992,Subscriber,1975,2
939,57:16.7,12:56.1,517,Pershing Square South,40.751581,-73.97791,434,9 Ave & W 18 St,40.74317449,-74.00366443,39032,Subscriber,1983,1
3484,58:22.6,56:27.5,355,Bayard St & Baxter St,40.71602118,-73.99974372,355,Bayard St & Baxter St,40.71602118,-73.99974372,32518,Customer,1993,1
868,39:19.5,53:47.7,487,E 20 St & FDR Drive,40.73314259,-73.97573881,311,Norfolk St & Broome St,40.7172274,-73.98802084,29794,Subscriber,1988,2
88,34:42.6,36:11.6,2003,1 Ave & E 18 St,40.73381219,-73.98054421,545,E 23 St & 1 Ave,40.736502,-73.97809472,28913,Subscriber,1971,1
1785,42:20.9,12:06.8,297,E 15 St & 3 Ave,40.734232,-73.986923,3725,2 Ave & E 72 St,40.76876203,-73.95840794,39645,Subscriber,1947,1
576,58:22.6,07:59.5,358,Christopher St & Greenwich St,40.73291553,-74.00711384,251,Mott St & Prince St,40.72317958,-73.99480012,39500,Subscriber,1977,1
102,56:44.5,58:26.9,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,28811,Customer,1969,0
700,37:01.1,48:42.0,445,E 10 St & Avenue A,40.72740794,-73.98142006,502,Henry St & Grand St,40.714215,-73.981346,33351,Customer,1969,0
559,27:55.0,37:14.1,285,Broadway & E 14 St,40.73454567,-73.99074142,411,E 6 St & Avenue D,40.72228087,-73.97668709,34931,Subscriber,1994,2
557,50:37.3,59:55.2,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,435,W 21 St & 6 Ave,40.74173969,-73.99415556,31255,Subscriber,1962,1
113,13:04.6,14:57.6,3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,32531,Subscriber,1987,1
767,35:23.2,48:10.6,3656,E 2 St & Avenue A,40.72307749,-73.98583621,497,E 17 St & Broadway,40.73704984,-73.99009296,29568,Subscriber,1968,2
409,21:54.2,28:43.7,3597,43 St & Broadway,40.7577284,-73.9166368,3516,31 St & Astoria Blvd,40.7699176,-73.9184057,39744,Subscriber,1987,1
124,21:38.3,23:43.1,3592,Crescent St & Broadway,40.7633589,-73.9286471,3593,31 St & Broadway,40.761584,-73.925921,33337,Subscriber,1963,1
507,40:53.9,49:21.7,3605,31 Ave & Crescent St,40.7658346,-73.9265474,3128,21 St & 43 Ave,40.75052534,-73.94594845,24897,Subscriber,1989,1
735,50:16.5,02:31.6,3362,Madison Ave & E 82 St,40.7781314,-73.96069399,441,E 52 St & 2 Ave,40.756014,-73.967416,25417,Subscriber,1969,0
2481,24:29.6,05:51.2,3422,Columbia St & Degraw St,40.6859296,-74.00242364,3405,5 St & 6 Ave,40.6704836,-73.98208968,35025,Subscriber,1965,1
649,24:09.9,34:59.9,523,W 38 St & 8 Ave,40.75466591,-73.99138152,523,W 38 St & 8 Ave,40.75466591,-73.99138152,29292,Subscriber,1971,1
1254,33:43.3,54:37.8,3128,21 St & 43 Ave,40.75052534,-73.94594845,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,39270,Customer,1987,1
433,43:19.8,50:33.5,492,W 33 St & 7 Ave,40.75019995,-73.99093085,482,W 15 St & 7 Ave,40.73935542,-73.99931783,39457,Subscriber,1989,2
997,23:49.2,40:27.1,301,E 2 St & Avenue B,40.72217444,-73.98368779,3255,8 Ave & W 31 St,40.75058535,-73.99468482,25061,Subscriber,1990,1
1444,05:44.1,29:48.7,490,8 Ave & W 33 St,40.751551,-73.993934,251,Mott St & Prince St,40.72317958,-73.99480012,27613,Subscriber,1950,2
574,27:48.4,37:22.5,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,445,E 10 St & Avenue A,40.72740794,-73.98142006,19361,Subscriber,1993,1
